x-axis,1,2,3
second,Volt,Volt,Volt
-35.5000E-06,+15.8500003815E+00,+4.2593750954E+00,+434.3750000000E+00
-35.3000E-06,+15.8343753815E+00,+4.2671875954E+00,+434.3750000000E+00
-35.1000E-06,+15.8343753815E+00,+4.2593750954E+00,+434.3750000000E+00
-34.9000E-06,+15.8421878815E+00,+4.2828125954E+00,+434.3750000000E+00
-34.7000E-06,+15.8343753815E+00,+4.2750000954E+00,+434.3750000000E+00
-34.5000E-06,+15.8343753815E+00,+4.2437500954E+00,+434.3750000000E+00
-34.3000E-06,+15.8421878815E+00,+4.2515625954E+00,+434.3750000000E+00
-34.1000E-06,+15.8500003815E+00,+4.2671875954E+00,+426.5624999999E+00
-33.9000E-06,+15.8421878815E+00,+4.2671875954E+00,+418.7500000000E+00
-33.7000E-06,+15.8265628815E+00,+4.2515625954E+00,+426.5625000001E+00
-33.5000E-06,+15.8187503815E+00,+4.2437500954E+00,+426.5624999999E+00
-33.3000E-06,+15.8265628815E+00,+4.2437500954E+00,+418.7500000000E+00
-33.1000E-06,+15.8187503815E+00,+4.2437500954E+00,+418.7500000000E+00
-32.9000E-06,+15.8187503815E+00,+4.2359375954E+00,+418.7500000000E+00
-32.7000E-06,+15.8187503815E+00,+4.2281250954E+00,+418.7500000000E+00
-32.5000E-06,+15.8109378815E+00,+4.2203125954E+00,+426.5625000001E+00
-32.3000E-06,+15.8109378815E+00,+4.2125000954E+00,+434.3750000000E+00
-32.1000E-06,+15.8109378815E+00,+4.2125000954E+00,+434.3750000000E+00
-31.9000E-06,+15.8187503815E+00,+4.2046875954E+00,+426.5624999999E+00
-31.7000E-06,+15.8343753815E+00,+4.1968750954E+00,+418.7500000000E+00
-31.5000E-06,+15.8265628815E+00,+4.1968750954E+00,+418.7500000000E+00
-31.3000E-06,+15.8031253815E+00,+4.1968750954E+00,+426.5625000001E+00
-31.1000E-06,+15.6703128815E+00,+4.8531250954E+00,+215.6249999985E+00
-30.9000E-06,+15.6312503815E+00,+5.2203125954E+00,-3.1250000000E+00
-30.7000E-06,+15.6859378815E+00,+4.3687500954E+00,-3.1250000000E+00
-30.5000E-06,+15.7015628815E+00,+3.8375000954E+00,+4.6875000001E+00
-30.3000E-06,+15.7640628815E+00,+3.9468750954E+00,+4.6874999999E+00
-30.1000E-06,+15.7953128815E+00,+4.0015625954E+00,-3.1250000000E+00
-29.9000E-06,+15.8187503815E+00,+4.0250000954E+00,+4.6875000001E+00
-29.7000E-06,+15.8187503815E+00,+4.0796875954E+00,+12.5000000000E+00
-29.5000E-06,+15.8187503815E+00,+4.1109375954E+00,+12.5000000000E+00
-29.3000E-06,+15.8031253815E+00,+4.1734375954E+00,+4.6874999999E+00
-29.1000E-06,+15.7875003815E+00,+4.1968750954E+00,-3.1250000000E+00
-28.9000E-06,+15.7796878815E+00,+4.1812500954E+00,+12.5000000001E+00
-28.7000E-06,+15.7796878815E+00,+4.1578125954E+00,+20.3124999999E+00
-28.5000E-06,+15.7875003815E+00,+4.1187500954E+00,+12.5000000000E+00
-28.3000E-06,+15.7953128815E+00,+4.1109375954E+00,+20.3125000001E+00
-28.1000E-06,+15.7953128815E+00,+4.1109375954E+00,+28.1250000000E+00
-27.9000E-06,+15.8031253815E+00,+4.1265625954E+00,+12.4999999999E+00
-27.7000E-06,+15.7953128815E+00,+4.1656250954E+00,+12.5000000001E+00
-27.5000E-06,+15.7875003815E+00,+4.1578125954E+00,+59.3750000002E+00
-27.3000E-06,+15.8031253815E+00,+4.1265625954E+00,+129.6875000003E+00
-27.1000E-06,+15.8031253815E+00,+4.1265625954E+00,+215.6250000003E+00
-26.9000E-06,+15.8031253815E+00,+4.1421875954E+00,+309.3750000003E+00
-26.7000E-06,+15.7953128815E+00,+4.1343750954E+00,+395.3125000003E+00
-26.5000E-06,+15.7875003815E+00,+4.1578125954E+00,+442.1875000001E+00
-26.3000E-06,+15.8031253815E+00,+4.1812500954E+00,+442.1874999999E+00
-26.1000E-06,+15.8109378815E+00,+4.1734375954E+00,+442.1875000001E+00
-25.9000E-06,+15.7953128815E+00,+4.1968750954E+00,+442.1874999999E+00
-25.7000E-06,+15.7953128815E+00,+4.2125000954E+00,+434.3750000000E+00
-25.5000E-06,+15.7953128815E+00,+4.2281250954E+00,+442.1875000001E+00
-25.3000E-06,+15.8031253815E+00,+4.2359375954E+00,+442.1874999999E+00
-25.1000E-06,+15.8187503815E+00,+4.2359375954E+00,+434.3750000000E+00
-24.9000E-06,+15.8109378815E+00,+4.2437500954E+00,+434.3750000000E+00
-24.7000E-06,+15.8187503815E+00,+4.2437500954E+00,+434.3750000000E+00
-24.5000E-06,+15.8421878815E+00,+4.2671875954E+00,+426.5624999999E+00
-24.3000E-06,+15.8343753815E+00,+4.2828125954E+00,+426.5625000001E+00
-24.1000E-06,+15.8343753815E+00,+4.2828125954E+00,+434.3750000000E+00
-23.9000E-06,+15.8500003815E+00,+4.2828125954E+00,+442.1875000001E+00
-23.7000E-06,+15.8578128815E+00,+4.2828125954E+00,+442.1874999999E+00
-23.5000E-06,+15.8656253815E+00,+4.2984375954E+00,+434.3750000000E+00
-23.3000E-06,+15.8812503815E+00,+4.3062500954E+00,+434.3750000000E+00
-23.1000E-06,+15.8968753815E+00,+4.3140625954E+00,+434.3750000000E+00
-22.9000E-06,+15.8890628815E+00,+4.3062500954E+00,+434.3750000000E+00
-22.7000E-06,+15.8890628815E+00,+4.2906250954E+00,+434.3750000000E+00
-22.5000E-06,+15.8968753815E+00,+4.2906250954E+00,+434.3750000000E+00
-22.3000E-06,+15.8968753815E+00,+4.2906250954E+00,+434.3750000000E+00
-22.1000E-06,+15.8968753815E+00,+4.2906250954E+00,+434.3750000000E+00
-21.9000E-06,+15.8968753815E+00,+4.2828125954E+00,+434.3750000000E+00
-21.7000E-06,+15.8968753815E+00,+4.2828125954E+00,+426.5624999999E+00
-21.5000E-06,+15.8968753815E+00,+4.2906250954E+00,+426.5625000001E+00
-21.3000E-06,+15.8968753815E+00,+4.2750000954E+00,+434.3750000000E+00
-21.1000E-06,+15.9046878815E+00,+4.2671875954E+00,+434.3750000000E+00
-20.9000E-06,+15.9046878815E+00,+4.2750000954E+00,+426.5624999999E+00
-20.7000E-06,+15.8968753815E+00,+4.2828125954E+00,+418.7500000000E+00
-20.5000E-06,+15.8890628815E+00,+4.2906250954E+00,+426.5625000001E+00
-20.3000E-06,+15.8812503815E+00,+4.2828125954E+00,+434.3750000000E+00
-20.1000E-06,+15.8656253815E+00,+4.2750000954E+00,+434.3750000000E+00
-19.9000E-06,+15.8500003815E+00,+4.2828125954E+00,+434.3750000000E+00
-19.7000E-06,+15.8500003815E+00,+4.2828125954E+00,+426.5624999999E+00
-19.5000E-06,+15.8500003815E+00,+4.2828125954E+00,+426.5625000001E+00
-19.3000E-06,+15.8500003815E+00,+4.2828125954E+00,+434.3750000000E+00
-19.1000E-06,+15.8343753815E+00,+4.2671875954E+00,+434.3750000000E+00
-18.9000E-06,+15.8265628815E+00,+4.2593750954E+00,+426.5624999999E+00
-18.7000E-06,+15.8343753815E+00,+4.2515625954E+00,+426.5625000001E+00
-18.5000E-06,+15.8421878815E+00,+4.2437500954E+00,+434.3750000000E+00
-18.3000E-06,+15.8421878815E+00,+4.2515625954E+00,+426.5624999999E+00
-18.1000E-06,+15.8187503815E+00,+4.2437500954E+00,+426.5625000001E+00
-17.9000E-06,+15.8031253815E+00,+4.2359375954E+00,+426.5624999999E+00
-17.7000E-06,+15.8109378815E+00,+4.2359375954E+00,+418.7500000000E+00
-17.5000E-06,+15.8265628815E+00,+4.2203125954E+00,+426.5625000001E+00
-17.3000E-06,+15.8187503815E+00,+4.2125000954E+00,+434.3750000000E+00
-17.1000E-06,+15.7953128815E+00,+4.2281250954E+00,+434.3750000000E+00
-16.9000E-06,+15.7953128815E+00,+4.2437500954E+00,+426.5624999999E+00
-16.7000E-06,+15.8109378815E+00,+4.2281250954E+00,+418.7500000000E+00
-16.5000E-06,+15.8187503815E+00,+4.2125000954E+00,+426.5625000001E+00
-16.3000E-06,+15.8265628815E+00,+4.2203125954E+00,+426.5624999999E+00
-16.1000E-06,+15.8265628815E+00,+4.2281250954E+00,+426.5625000001E+00
-15.9000E-06,+15.8265628815E+00,+4.2203125954E+00,+426.5624999999E+00
-15.7000E-06,+15.8265628815E+00,+4.1968750954E+00,+426.5625000001E+00
-15.5000E-06,+15.8187503815E+00,+4.0796875954E+00,+223.4374999983E+00
-15.3000E-06,+15.8265628815E+00,+4.2515625954E+00,+4.6874999999E+00
-15.1000E-06,+15.7718753815E+00,+4.4625000954E+00,+4.6875000001E+00
-14.9000E-06,+15.7796878815E+00,+4.1500000954E+00,+12.5000000000E+00
-14.7000E-06,+15.8421878815E+00,+3.9703125954E+00,+20.3125000001E+00
-14.5000E-06,+15.8343753815E+00,+4.0484375954E+00,+12.4999999999E+00
-14.3000E-06,+15.8109378815E+00,+4.1421875954E+00,-3.1250000000E+00
-14.1000E-06,+15.7875003815E+00,+4.2359375954E+00,-3.1250000000E+00
-13.9000E-06,+15.7875003815E+00,+4.2203125954E+00,+12.5000000001E+00
-13.7000E-06,+15.7953128815E+00,+4.1968750954E+00,+12.4999999999E+00
-13.5000E-06,+15.7953128815E+00,+4.1578125954E+00,-3.1250000000E+00
-13.3000E-06,+15.8031253815E+00,+4.1109375954E+00,+4.6875000001E+00
-13.1000E-06,+15.8109378815E+00,+4.1031250954E+00,+4.6874999999E+00
-12.9000E-06,+15.7953128815E+00,+4.1031250954E+00,+4.6875000001E+00
-12.7000E-06,+15.7953128815E+00,+4.1265625954E+00,+4.6874999999E+00
-12.5000E-06,+15.8031253815E+00,+4.1578125954E+00,+4.6875000001E+00
-12.3000E-06,+15.8031253815E+00,+4.1656250954E+00,+12.5000000000E+00
-12.1000E-06,+15.8031253815E+00,+4.1578125954E+00,+28.1250000001E+00
-11.9000E-06,+15.8109378815E+00,+4.1500000954E+00,+75.0000000002E+00
-11.7000E-06,+15.8031253815E+00,+4.1421875954E+00,+145.3125000003E+00
-11.5000E-06,+15.7796878815E+00,+4.1343750954E+00,+231.2500000004E+00
-11.3000E-06,+15.7796878815E+00,+4.1187500954E+00,+332.8125000004E+00
-11.1000E-06,+15.7875003815E+00,+4.1265625954E+00,+410.9375000002E+00
-10.9000E-06,+15.7875003815E+00,+4.1265625954E+00,+434.3750000000E+00
-10.7000E-06,+15.7953128815E+00,+4.1265625954E+00,+442.1875000001E+00
-10.5000E-06,+15.8031253815E+00,+4.1734375954E+00,+442.1874999999E+00
-10.3000E-06,+15.8109378815E+00,+4.2046875954E+00,+434.3750000000E+00
-10.1000E-06,+15.8187503815E+00,+4.2203125954E+00,+434.3750000000E+00
-9.9000E-06,+15.8109378815E+00,+4.2281250954E+00,+434.3750000000E+00
-9.7000E-06,+15.8031253815E+00,+4.2359375954E+00,+434.3750000000E+00
-9.5000E-06,+15.8031253815E+00,+4.2437500954E+00,+442.1875000001E+00
-9.3000E-06,+15.8109378815E+00,+4.2515625954E+00,+442.1874999999E+00
-9.1000E-06,+15.8343753815E+00,+4.2750000954E+00,+434.3750000000E+00
-8.9000E-06,+15.8500003815E+00,+4.2828125954E+00,+426.5624999999E+00
-8.7000E-06,+15.8421878815E+00,+4.2750000954E+00,+426.5625000001E+00
-8.5000E-06,+15.8421878815E+00,+4.2750000954E+00,+434.3750000000E+00
-8.3000E-06,+15.8500003815E+00,+4.2750000954E+00,+434.3750000000E+00
-8.1000E-06,+15.8500003815E+00,+4.2828125954E+00,+426.5624999999E+00
-7.9000E-06,+15.8578128815E+00,+4.2906250954E+00,+434.3750000001E+00
-7.7000E-06,+15.8734378815E+00,+4.2828125954E+00,+442.1874999999E+00
-7.5000E-06,+15.8812503815E+00,+4.2750000954E+00,+434.3750000000E+00
-7.3000E-06,+15.8890628815E+00,+4.2828125954E+00,+434.3750000000E+00
-7.1000E-06,+15.8968753815E+00,+4.2906250954E+00,+426.5624999999E+00
-6.9000E-06,+15.8968753815E+00,+4.2828125954E+00,+426.5625000001E+00
-6.7000E-06,+15.8968753815E+00,+4.2828125954E+00,+434.3750000000E+00
-6.5000E-06,+15.8968753815E+00,+4.2906250954E+00,+426.5624999999E+00
-6.3000E-06,+15.9046878815E+00,+4.2984375954E+00,+426.5625000001E+00
-6.1000E-06,+15.9125003815E+00,+4.2906250954E+00,+434.3750000000E+00
-5.9000E-06,+15.9046878815E+00,+4.2906250954E+00,+434.3750000000E+00
-5.7000E-06,+15.9046878815E+00,+4.3062500954E+00,+434.3750000000E+00
-5.5000E-06,+15.9046878815E+00,+4.3062500954E+00,+434.3750000000E+00
-5.3000E-06,+15.8890628815E+00,+4.2984375954E+00,+426.5624999999E+00
-5.1000E-06,+15.8812503815E+00,+4.2828125954E+00,+418.7500000000E+00
-4.9000E-06,+15.8734378815E+00,+4.2750000954E+00,+426.5625000001E+00
-4.7000E-06,+15.8578128815E+00,+4.2906250954E+00,+434.3750000000E+00
-4.5000E-06,+15.8578128815E+00,+4.2828125954E+00,+426.5624999999E+00
-4.3000E-06,+15.8656253815E+00,+4.2671875954E+00,+426.5625000001E+00
-4.1000E-06,+15.8578128815E+00,+4.2671875954E+00,+434.3750000000E+00
-3.9000E-06,+15.8500003815E+00,+4.2671875954E+00,+434.3750000000E+00
-3.7000E-06,+15.8500003815E+00,+4.2671875954E+00,+426.5624999999E+00
-3.5000E-06,+15.8421878815E+00,+4.2515625954E+00,+426.5625000001E+00
-3.3000E-06,+15.8343753815E+00,+4.2515625954E+00,+434.3750000000E+00
-3.1000E-06,+15.8187503815E+00,+4.2593750954E+00,+434.3750000000E+00
-2.9000E-06,+15.8109378815E+00,+4.2515625954E+00,+434.3750000000E+00
-2.7000E-06,+15.8265628815E+00,+4.2515625954E+00,+426.5624999999E+00
-2.5000E-06,+15.8343753815E+00,+4.2515625954E+00,+426.5625000001E+00
-2.3000E-06,+15.8265628815E+00,+4.2515625954E+00,+426.5624999999E+00
-2.1000E-06,+15.8109378815E+00,+4.2515625954E+00,+426.5625000001E+00
-1.9000E-06,+15.8109378815E+00,+4.2437500954E+00,+434.3750000000E+00
-1.7000E-06,+15.8187503815E+00,+4.2359375954E+00,+426.5624999999E+00
-1.5000E-06,+15.8109378815E+00,+4.2203125954E+00,+426.5625000001E+00
-1.3000E-06,+15.8109378815E+00,+4.2125000954E+00,+426.5624999999E+00
-1.1000E-06,+15.8187503815E+00,+4.2203125954E+00,+426.5625000001E+00
-900.0E-09,+15.8109378815E+00,+4.2125000954E+00,+426.5624999999E+00
-700.0E-09,+15.8109378815E+00,+4.1968750954E+00,+426.5625000001E+00
-500.0E-09,+15.8109378815E+00,+4.1890625954E+00,+426.5624999999E+00
-300.0E-09,+15.8109378815E+00,+4.1734375954E+00,+418.7500000000E+00
-100.0E-09,+15.9046878815E+00,+4.3375000954E+00,+317.1874999992E+00
+100.0E-09,+15.9281253815E+00,+4.2437500954E+00,+114.0624999992E+00
+300.0E-09,+15.9437503815E+00,+3.7281250954E+00,+4.6874999999E+00
+500.0E-09,+15.9750003815E+00,+3.8687500954E+00,+4.6875000001E+00
+700.0E-09,+15.8656253815E+00,+4.2515625954E+00,+12.5000000000E+00
+900.0E-09,+15.8031253815E+00,+4.3531250954E+00,+12.5000000000E+00
+1.1000E-06,+15.7796878815E+00,+4.4156250954E+00,+4.6874999999E+00
+1.3000E-06,+15.7640628815E+00,+4.2984375954E+00,-3.1250000000E+00
+1.5000E-06,+15.7640628815E+00,+4.1812500954E+00,+4.6875000001E+00
+1.7000E-06,+15.7718753815E+00,+4.1109375954E+00,+12.5000000000E+00
+1.9000E-06,+15.7875003815E+00,+4.0875000954E+00,+12.5000000000E+00
+2.1000E-06,+15.8031253815E+00,+4.0796875954E+00,+12.5000000000E+00
+2.3000E-06,+15.8109378815E+00,+4.0875000954E+00,+12.5000000000E+00
+2.5000E-06,+15.8109378815E+00,+4.1265625954E+00,+12.5000000000E+00
+2.7000E-06,+15.8031253815E+00,+4.1500000954E+00,+4.6874999999E+00
+2.9000E-06,+15.7875003815E+00,+4.1500000954E+00,+12.5000000001E+00
+3.1000E-06,+15.7875003815E+00,+4.1421875954E+00,+28.1250000000E+00
+3.3000E-06,+15.7875003815E+00,+4.1265625954E+00,+20.3124999999E+00
+3.5000E-06,+15.7875003815E+00,+4.1187500954E+00,+35.9375000002E+00
+3.7000E-06,+15.7875003815E+00,+4.1265625954E+00,+90.6250000002E+00
+3.9000E-06,+15.7875003815E+00,+4.1421875954E+00,+168.7500000004E+00
+4.1000E-06,+15.7875003815E+00,+4.1421875954E+00,+262.5000000004E+00
+4.3000E-06,+15.7953128815E+00,+4.1343750954E+00,+364.0625000004E+00
+4.5000E-06,+15.7953128815E+00,+4.1421875954E+00,+426.5625000001E+00
+4.7000E-06,+15.7953128815E+00,+4.1578125954E+00,+442.1875000001E+00
+4.9000E-06,+15.8031253815E+00,+4.1734375954E+00,+450.0000000000E+00
+5.1000E-06,+15.8031253815E+00,+4.1890625954E+00,+442.1874999999E+00
+5.3000E-06,+15.8031253815E+00,+4.2046875954E+00,+434.3750000000E+00
+5.5000E-06,+15.8031253815E+00,+4.2125000954E+00,+434.3750000000E+00
+5.7000E-06,+15.8031253815E+00,+4.2203125954E+00,+442.1875000001E+00
+5.9000E-06,+15.8187503815E+00,+4.2359375954E+00,+442.1874999999E+00
+6.1000E-06,+15.8343753815E+00,+4.2515625954E+00,+434.3750000000E+00
+6.3000E-06,+15.8265628815E+00,+4.2593750954E+00,+426.5624999999E+00
+6.5000E-06,+15.8187503815E+00,+4.2593750954E+00,+426.5625000001E+00
+6.7000E-06,+15.8265628815E+00,+4.2593750954E+00,+434.3750000000E+00
+6.9000E-06,+15.8421878815E+00,+4.2593750954E+00,+442.1875000001E+00
+7.1000E-06,+15.8578128815E+00,+4.2750000954E+00,+442.1874999999E+00
+7.3000E-06,+15.8578128815E+00,+4.2906250954E+00,+434.3750000000E+00
+7.5000E-06,+15.8578128815E+00,+4.2750000954E+00,+426.5624999999E+00
+7.7000E-06,+15.8734378815E+00,+4.2828125954E+00,+418.7500000000E+00
+7.9000E-06,+15.8812503815E+00,+4.2984375954E+00,+426.5625000001E+00
+8.1000E-06,+15.8890628815E+00,+4.2984375954E+00,+434.3750000000E+00
+8.3000E-06,+15.9046878815E+00,+4.3062500954E+00,+434.3750000000E+00
+8.5000E-06,+15.8968753815E+00,+4.2984375954E+00,+434.3750000000E+00
+8.7000E-06,+15.8812503815E+00,+4.2906250954E+00,+434.3750000000E+00
+8.9000E-06,+15.8812503815E+00,+4.2906250954E+00,+426.5624999999E+00
+9.1000E-06,+15.8890628815E+00,+4.2828125954E+00,+418.7500000000E+00
+9.3000E-06,+15.8890628815E+00,+4.2828125954E+00,+426.5625000001E+00
+9.5000E-06,+15.9046878815E+00,+4.2906250954E+00,+434.3750000000E+00
+9.7000E-06,+15.9125003815E+00,+4.2828125954E+00,+434.3750000000E+00
+9.9000E-06,+15.8968753815E+00,+4.2828125954E+00,+434.3750000000E+00
+10.1000E-06,+15.8968753815E+00,+4.2750000954E+00,+434.3750000000E+00
+10.3000E-06,+15.8968753815E+00,+4.2750000954E+00,+434.3750000000E+00
+10.5000E-06,+15.8812503815E+00,+4.2828125954E+00,+426.5624999999E+00
+10.7000E-06,+15.8656253815E+00,+4.2750000954E+00,+426.5625000001E+00
+10.9000E-06,+15.8656253815E+00,+4.2828125954E+00,+434.3750000000E+00
+11.1000E-06,+15.8734378815E+00,+4.2750000954E+00,+426.5624999999E+00
+11.3000E-06,+15.8656253815E+00,+4.2750000954E+00,+418.7500000000E+00
+11.5000E-06,+15.8421878815E+00,+4.2828125954E+00,+426.5625000001E+00
+11.7000E-06,+15.8343753815E+00,+4.2750000954E+00,+434.3750000000E+00
+11.9000E-06,+15.8421878815E+00,+4.2750000954E+00,+426.5624999999E+00
+12.1000E-06,+15.8343753815E+00,+4.2671875954E+00,+426.5625000001E+00
+12.3000E-06,+15.8421878815E+00,+4.2515625954E+00,+434.3750000000E+00
+12.5000E-06,+15.8343753815E+00,+4.2515625954E+00,+434.3750000000E+00
+12.7000E-06,+15.8187503815E+00,+4.2437500954E+00,+434.3750000000E+00
+12.9000E-06,+15.8265628815E+00,+4.2281250954E+00,+426.5624999999E+00
+13.1000E-06,+15.8031253815E+00,+4.2359375954E+00,+426.5625000001E+00
+13.3000E-06,+15.7953128815E+00,+4.2359375954E+00,+434.3750000000E+00
+13.5000E-06,+15.8109378815E+00,+4.2203125954E+00,+426.5624999999E+00
+13.7000E-06,+15.8187503815E+00,+4.2125000954E+00,+426.5625000001E+00
+13.9000E-06,+15.8109378815E+00,+4.2203125954E+00,+426.5624999999E+00
+14.1000E-06,+15.8187503815E+00,+4.2281250954E+00,+426.5625000001E+00
+14.3000E-06,+15.8265628815E+00,+4.2281250954E+00,+434.3750000000E+00
+14.5000E-06,+15.8109378815E+00,+4.2281250954E+00,+426.5624999999E+00
+14.7000E-06,+15.8109378815E+00,+4.2125000954E+00,+426.5625000001E+00
+14.9000E-06,+15.8109378815E+00,+4.2046875954E+00,+426.5624999999E+00
+15.1000E-06,+15.8187503815E+00,+4.2125000954E+00,+426.5625000001E+00
+15.3000E-06,+15.8265628815E+00,+4.2046875954E+00,+426.5624999999E+00
+15.5000E-06,+15.8187503815E+00,+3.5015625954E+00,+215.6249999984E+00
+15.7000E-06,+15.7796878815E+00,+3.5250000954E+00,+4.6874999999E+00
+15.9000E-06,+15.7250003815E+00,+4.1578125954E+00,-3.1250000000E+00
+16.1000E-06,+15.7796878815E+00,+4.2750000954E+00,+4.6875000001E+00
+16.3000E-06,+15.8031253815E+00,+4.3609375954E+00,+20.3125000001E+00
+16.5000E-06,+15.7796878815E+00,+4.1812500954E+00,+20.3124999999E+00
+16.7000E-06,+15.7953128815E+00,+4.1031250954E+00,+4.6874999999E+00
+16.9000E-06,+15.7875003815E+00,+4.0562500954E+00,-3.1250000000E+00
+17.1000E-06,+15.8187503815E+00,+4.0562500954E+00,-3.1250000000E+00
+17.3000E-06,+15.8421878815E+00,+4.0875000954E+00,+4.6875000001E+00
+17.5000E-06,+15.8109378815E+00,+4.1109375954E+00,+12.5000000000E+00
+17.7000E-06,+15.8031253815E+00,+4.1578125954E+00,+4.6874999999E+00
+17.9000E-06,+15.8031253815E+00,+4.1656250954E+00,+4.6875000001E+00
+18.1000E-06,+15.7875003815E+00,+4.1656250954E+00,+12.5000000000E+00
+18.3000E-06,+15.7875003815E+00,+4.1656250954E+00,+4.6874999999E+00
+18.5000E-06,+15.7875003815E+00,+4.1578125954E+00,+4.6875000001E+00
+18.7000E-06,+15.7875003815E+00,+4.1500000954E+00,+12.5000000000E+00
+18.9000E-06,+15.7953128815E+00,+4.1421875954E+00,+12.5000000000E+00
+19.1000E-06,+15.7953128815E+00,+4.1500000954E+00,+35.9375000002E+00
+19.3000E-06,+15.7953128815E+00,+4.1421875954E+00,+106.2500000004E+00
+19.5000E-06,+15.7953128815E+00,+4.1265625954E+00,+192.1875000003E+00
+19.7000E-06,+15.7875003815E+00,+4.1265625954E+00,+285.9375000004E+00
+19.9000E-06,+15.7953128815E+00,+4.1109375954E+00,+387.5000000004E+00
+20.1000E-06,+15.8265628815E+00,+4.1109375954E+00,+442.1875000001E+00
+20.3000E-06,+15.8187503815E+00,+4.1421875954E+00,+442.1874999999E+00
+20.5000E-06,+15.7875003815E+00,+4.1578125954E+00,+434.3750000000E+00
+20.7000E-06,+15.7953128815E+00,+4.1734375954E+00,+434.3750000000E+00
+20.9000E-06,+15.8109378815E+00,+4.1968750954E+00,+434.3750000000E+00
+21.1000E-06,+15.8109378815E+00,+4.2203125954E+00,+434.3750000000E+00
+21.3000E-06,+15.8109378815E+00,+4.2437500954E+00,+434.3750000000E+00
+21.5000E-06,+15.8109378815E+00,+4.2515625954E+00,+434.3750000000E+00
+21.7000E-06,+15.8187503815E+00,+4.2593750954E+00,+426.5624999999E+00
+21.9000E-06,+15.8343753815E+00,+4.2671875954E+00,+426.5625000001E+00
+22.1000E-06,+15.8421878815E+00,+4.2750000954E+00,+434.3750000000E+00
+22.3000E-06,+15.8500003815E+00,+4.2984375954E+00,+434.3750000000E+00
+22.5000E-06,+15.8421878815E+00,+4.2828125954E+00,+426.5624999999E+00
+22.7000E-06,+15.8500003815E+00,+4.2671875954E+00,+426.5625000001E+00
+22.9000E-06,+15.8656253815E+00,+4.2828125954E+00,+434.3750000000E+00
+23.1000E-06,+15.8578128815E+00,+4.2750000954E+00,+434.3750000000E+00
+23.3000E-06,+15.8500003815E+00,+4.2750000954E+00,+434.3750000000E+00
+23.5000E-06,+15.8734378815E+00,+4.2828125954E+00,+434.3750000000E+00
+23.7000E-06,+15.8890628815E+00,+4.2828125954E+00,+434.3750000000E+00
+23.9000E-06,+15.8890628815E+00,+4.2906250954E+00,+442.1875000001E+00
+24.1000E-06,+15.8812503815E+00,+4.2828125954E+00,+442.1874999999E+00
+24.3000E-06,+15.8812503815E+00,+4.2828125954E+00,+434.3750000000E+00
+24.5000E-06,+15.8968753815E+00,+4.2906250954E+00,+434.3750000000E+00
+24.7000E-06,+15.9046878815E+00,+4.2984375954E+00,+426.5624999999E+00
+24.9000E-06,+15.9046878815E+00,+4.3062500954E+00,+426.5625000001E+00
+25.1000E-06,+15.8968753815E+00,+4.3062500954E+00,+434.3750000000E+00
+25.3000E-06,+15.8968753815E+00,+4.2906250954E+00,+434.3750000000E+00
+25.5000E-06,+15.8968753815E+00,+4.2828125954E+00,+434.3750000000E+00
+25.7000E-06,+15.9046878815E+00,+4.2984375954E+00,+426.5624999999E+00
+25.9000E-06,+15.8968753815E+00,+4.3062500954E+00,+418.7500000000E+00
+26.1000E-06,+15.8734378815E+00,+4.2984375954E+00,+426.5625000001E+00
+26.3000E-06,+15.8500003815E+00,+4.2750000954E+00,+434.3750000000E+00
+26.5000E-06,+15.8500003815E+00,+4.2671875954E+00,+434.3750000000E+00
+26.7000E-06,+15.8578128815E+00,+4.2671875954E+00,+426.5624999999E+00
+26.9000E-06,+15.8421878815E+00,+4.2593750954E+00,+426.5625000001E+00
+27.1000E-06,+15.8421878815E+00,+4.2593750954E+00,+434.3750000000E+00
+27.3000E-06,+15.8421878815E+00,+4.2515625954E+00,+434.3750000000E+00
+27.5000E-06,+15.8421878815E+00,+4.2515625954E+00,+434.3750000000E+00
+27.7000E-06,+15.8265628815E+00,+4.2593750954E+00,+426.5624999999E+00
+27.9000E-06,+15.8187503815E+00,+4.2515625954E+00,+426.5625000001E+00
+28.1000E-06,+15.8343753815E+00,+4.2515625954E+00,+434.3750000000E+00
+28.3000E-06,+15.8187503815E+00,+4.2515625954E+00,+434.3750000000E+00
+28.5000E-06,+15.8109378815E+00,+4.2515625954E+00,+434.3750000000E+00
+28.7000E-06,+15.8187503815E+00,+4.2515625954E+00,+434.3750000000E+00
+28.9000E-06,+15.8187503815E+00,+4.2437500954E+00,+434.3750000000E+00
+29.1000E-06,+15.8187503815E+00,+4.2437500954E+00,+434.3750000000E+00
+29.3000E-06,+15.8187503815E+00,+4.2359375954E+00,+434.3750000000E+00
+29.5000E-06,+15.8109378815E+00,+4.2281250954E+00,+434.3750000000E+00
+29.7000E-06,+15.7953128815E+00,+4.2281250954E+00,+434.3750000000E+00
+29.9000E-06,+15.7875003815E+00,+4.2125000954E+00,+434.3750000000E+00
+30.1000E-06,+15.8109378815E+00,+4.1890625954E+00,+426.5624999999E+00
+30.3000E-06,+15.8265628815E+00,+4.1890625954E+00,+418.7500000000E+00
+30.5000E-06,+15.8031253815E+00,+4.1812500954E+00,+418.7500000000E+00
+30.7000E-06,+15.7953128815E+00,+4.1656250954E+00,+418.7500000000E+00
